road_id;point_id;longitude;latitude
18368005[D3 (KFZ3)];626281;8.692218;50.14359
18368005[D3 (KFZ3)];626282;8.692288;50.14342
18368005[D3 (KFZ3)];626283;8.692346;50.143276
18368005[D3 (KFZ3)];626284;8.692488;50.142933
18368005[D3 (KFZ3)];626285;8.69253;50.142838
18368005[D3 (KFZ3)];626286;8.692644;50.142548
18368005[D3 (KFZ3)];626287;8.692743;50.142296
18368005[D3 (KFZ3)];626288;8.692814;50.142143
18368005[D3 (KFZ3)];626289;8.692943;50.14181
18368005[D3 (KFZ3)];6262810;8.693056;50.141533
18368005[D3 (KFZ3)];6262811;8.693227;50.14113
18368005[D3 (KFZ3)];6262812;8.693312;50.140915
18368005[D3 (KFZ3)];6262813;8.693511;50.140404
18368005[D3 (KFZ3)];6262814;8.693582;50.140213
18368005[D3 (KFZ3)];6262815;8.693639;50.140068
18368005[D3 (KFZ3)];6262816;8.693696;50.139927
18368005[D3 (KFZ3)];6262817;8.693752;50.139763
18368005[D3 (KFZ3)];6262818;8.693838;50.13957
18368005[D3 (KFZ3)];6262819;8.693909;50.13939
18368005[D3 (KFZ3)];6262820;8.693966;50.139233
18368005[D3 (KFZ3)];6262821;8.694022;50.13912
18368005[D3 (KFZ3)];6262822;8.694079;50.138958
18368005[D3 (KFZ3)];6262823;8.694137;50.13882
18368005[D3 (KFZ3)];6262824;8.694193;50.13868
18368005[D3 (KFZ3)];6262825;8.69425;50.138542
18368005[D3 (KFZ3)];6262826;8.694293;50.138443
18368005[D3 (KFZ3)];6262827;8.694293;50.138428
18368005[D3 (KFZ3)];6262828;8.694293;50.138416
18368005[D3 (KFZ3)];6262829;8.694307;50.13841
18368005[D3 (KFZ3)];6262830;8.694307;50.13839
18368005[D3 (KFZ3)];6262831;8.694307;50.138382
18368005[D3 (KFZ3)];6262832;8.694321;50.13837
18368005[D3 (KFZ3)];6262833;8.694349;50.13829
18368005[D3 (KFZ3)];6262834;8.694364;50.138264
18368005[D3 (KFZ3)];6262835;8.694421;50.13811
18368005[D3 (KFZ3)];6262836;8.694449;50.138058
18368005[D3 (KFZ3)];6262837;8.694549;50.137787
18368005[D3 (KFZ3)];6262838;8.694662;50.13751
18368005[D3 (KFZ3)];6262839;8.694705;50.13744
18368005[D3 (KFZ3)];6262840;8.694875;50.137043
18368005[D3 (KFZ3)];6262841;8.695059;50.13673
18368005[D3 (KFZ3)];6262842;8.695284;50.13647
18368005[D3 (KFZ3)];6262843;8.695608;50.136147
18368005[D3 (KFZ3)];6262844;8.696282;50.135654
18368005[D3 (KFZ3)];62628E;8.696417;50.135593
15436017[D17];105231S;8.663775;50.10824
15436017[D17];1052311;8.663672;50.108345
15436017[D17];1052312;8.663589;50.10847
15436017[D17];1052313;8.663623;50.108654
15436017[D17];1052314;8.663746;50.109325
15436017[D17];105231E;8.663779;50.10952
18369001[D20a (KFZ2)];62627S;8.696625;50.135605
18369001[D20a (KFZ2)];626271;8.697268;50.13695
18369001[D20a (KFZ2)];626272;8.697502;50.137447
18369001[D20a (KFZ2)];626273;8.697709;50.137886
18369001[D20a (KFZ2)];62627E;8.698054;50.138615
15436016[D16];105231S;8.663775;50.10824
15436016[D16];1052311;8.663672;50.108345
15436016[D16];1052312;8.663589;50.10847
15436016[D16];1052313;8.663623;50.108654
15436016[D16];1052314;8.663746;50.109325
15436016[D16];105231E;8.663779;50.10952
17375030[D6];41772S;8.671662;50.0984
17375030[D6];417721;8.671292;50.098106
17375030[D6];417722;8.670764;50.097736
17375030[D6];41772E;8.670305;50.097374
18369008[D40a (KFZ4)];64139S;8.699596;50.13872
18369008[D40a (KFZ4)];641391;8.698732;50.13882
18369008[D40a (KFZ4)];641392;8.698503;50.138897
18369008[D40a (KFZ4)];64139E;8.6982565;50.13898
18179003[D20 (Video)];62914S;8.692429;50.106895
18179003[D20 (Video)];629141;8.691964;50.10697
18179003[D20 (Video)];629142;8.690846;50.107086
18179003[D20 (Video)];629143;8.689135;50.107243
18179003[D20 (Video)];62914E;8.687866;50.107258
18890017[D140b (KFZ14)];110235S;8.693301;50.129078
18890017[D140b (KFZ14)];110235E;8.693667;50.12932
18371011[D41];74665S;8.7041645;50.143723
18371011[D41];746651;8.704108;50.143677
18371011[D41];746652;8.704024;50.143604
18371011[D41];746653;8.7037325;50.143387
18371011[D41];74665E;8.703592;50.14331
18368003[D20a (KFZ2)];108483S;8.695814;50.133923
18368003[D20a (KFZ2)];1084831;8.696028;50.13434
18368003[D20a (KFZ2)];108483E;8.696625;50.135605
17389006[gs6];106000S;8.6300955;50.08797
17389006[gs6];1060001;8.631061;50.088108
17389006[gs6];1060002;8.631573;50.088184
17389006[gs6];106000E;8.632229;50.08828
19078015[gs15];61280S;8.649;50.093258
19078015[gs15];612801;8.65089;50.093716
19078015[gs15];61280E;8.65172;50.09395
17389007[gs7];106000S;8.6300955;50.08797
17389007[gs7];1060001;8.631061;50.088108
17389007[gs7];1060002;8.631573;50.088184
17389007[gs7];106000E;8.632229;50.08828
19078012[gs12];61282S;8.64284;50.091274
19078012[gs12];612821;8.643673;50.091724
19078012[gs12];612822;8.644289;50.092022
19078012[gs12];612823;8.644893;50.092228
19078012[gs12];612824;8.645556;50.092392
19078012[gs12];612825;8.646034;50.09251
19078012[gs12];612826;8.648063;50.093014
19078012[gs12];61282E;8.649;50.093258
17389004[gs4];69052S;8.635291;50.08869
17389004[gs4];69052E;8.632229;50.08828
18887012[D30a (VD30a)];61937S;8.6840515;50.12998
18887012[D30a (VD30a)];619371;8.684125;50.130062
18887012[D30a (VD30a)];61937E;8.684196;50.131554
18179007[D40 (Video)];106586S;8.687409;50.10653
18179007[D40 (Video)];1065861;8.687519;50.106606
18179007[D40 (Video)];1065862;8.687648;50.10672
18179007[D40 (Video)];1065863;8.687733;50.10684
18179007[D40 (Video)];106586E;8.687782;50.106926
19078011[gs11];61279S;8.65172;50.09395
19078011[gs11];612791;8.65089;50.093716
19078011[gs11];61279E;8.649;50.093258
19078013[gs13];61282S;8.64284;50.091274
19078013[gs13];612821;8.643673;50.091724
19078013[gs13];612822;8.644289;50.092022
19078013[gs13];612823;8.644893;50.092228
19078013[gs13];612824;8.645556;50.092392
19078013[gs13];612825;8.646034;50.09251
19078013[gs13];612826;8.648063;50.093014
19078013[gs13];61282E;8.649;50.093258
19078010[gs10];61279S;8.65172;50.09395
19078010[gs10];612791;8.65089;50.093716
19078010[gs10];61279E;8.649;50.093258
17389005[gs5];69052S;8.635291;50.08869
17389005[gs5];69052E;8.632229;50.08828
18179002[D10a (Video)];74314S;8.683414;50.107246
18179002[D10a (Video)];743141;8.683498;50.107265
18179002[D10a (Video)];743142;8.683825;50.107338
18179002[D10a (Video)];743143;8.684383;50.10741
18179002[D10a (Video)];743144;8.685012;50.107456
18179002[D10a (Video)];743145;8.685599;50.107433
18179002[D10a (Video)];743146;8.68634;50.107372
18179002[D10a (Video)];743147;8.687012;50.107273
18179002[D10a (Video)];743148;8.687431;50.107212
18179002[D10a (Video)];74314E;8.687656;50.107162
18888007[D7.1 (KFZ3)];106295S;8.684883;50.131435
18888007[D7.1 (KFZ3)];106295E;8.685862;50.131214
18864006[D40a (KFZ3)];61042S;8.687633;50.11526
18864006[D40a (KFZ3)];610421;8.6877165;50.11472
18864006[D40a (KFZ3)];610422;8.687863;50.112705
18864006[D40a (KFZ3)];61042E;8.687889;50.112595
15425026[D2];105262S;8.653036;50.11397
15425026[D2];1052621;8.652918;50.114048
15425026[D2];1052622;8.652802;50.114132
15425026[D2];1052623;8.652718;50.11418
15425026[D2];1052624;8.652599;50.114227
15425026[D2];1052625;8.652407;50.11429
15425026[D2];1052626;8.652269;50.11432
15425026[D2];1052627;8.652077;50.11434
15425026[D2];1052628;8.651881;50.114357
15425026[D2];1052629;8.651725;50.114357
15425026[D2];10526210;8.651579;50.11435
15425026[D2];10526211;8.651476;50.11434
15425026[D2];10526212;8.65133;50.11431
15425026[D2];10526213;8.651258;50.114292
15425026[D2];105262E;8.651177;50.11425
18887011[D30 (VD30)];61937S;8.6840515;50.12998
18887011[D30 (VD30)];619371;8.684125;50.130062
18887011[D30 (VD30)];61937E;8.684196;50.131554
18371002[D10b];74665S;8.7041645;50.143723
18371002[D10b];746651;8.704108;50.143677
18371002[D10b];746652;8.704024;50.143604
18371002[D10b];746653;8.7037325;50.143387
18371002[D10b];74665E;8.703592;50.14331
18297006[D6 (2)];34176S;8.679899;50.12032
18297006[D6 (2)];341761;8.678641;50.11991
18297006[D6 (2)];341762;8.678134;50.119743
18297006[D6 (2)];34176E;8.67783;50.119644
19078014[gs14];61281S;8.649;50.093258
19078014[gs14];612811;8.648063;50.093014
19078014[gs14];612812;8.646034;50.09251
19078014[gs14];612813;8.645556;50.092392
19078014[gs14];612814;8.644893;50.092228
19078014[gs14];612815;8.644289;50.092022
19078014[gs14];612816;8.643673;50.091724
19078014[gs14];61281E;8.64284;50.091274
18369009[D40b (KFZ4)];64139S;8.699596;50.13872
18369009[D40b (KFZ4)];641391;8.698732;50.13882
18369009[D40b (KFZ4)];641392;8.698503;50.138897
18369009[D40b (KFZ4)];64139E;8.6982565;50.13898
18372001[D1 (KFZ1)];74009S;8.709891;50.14963
18372001[D1 (KFZ1)];740091;8.707804;50.147694
18372001[D1 (KFZ1)];740092;8.707239;50.14715
18372001[D1 (KFZ1)];740093;8.707031;50.146954
18372001[D1 (KFZ1)];740094;8.706866;50.146797
18372001[D1 (KFZ1)];740095;8.706644;50.146545
18372001[D1 (KFZ1)];740096;8.70653;50.146416
18372001[D1 (KFZ1)];74009E;8.70623;50.14606
18890001[D10a (KFZ1)];106317S;8.691858;50.129368
18890001[D10a (KFZ1)];106317E;8.692798;50.128975
17375028[D4];105705S;8.669736;50.098248
17375028[D4];105705E;8.670246;50.097824
17375025[D1];105705S;8.669736;50.098248
17375025[D1];105705E;8.670246;50.097824
15424004[D4];105180S;8.651177;50.11425
15424004[D4];105180E;8.650874;50.113968
18366013[D110b (KFZ11)];62622S;8.694487;50.131237
18366013[D110b (KFZ11)];626221;8.694319;50.130882
18366013[D110b (KFZ11)];626222;8.694029;50.130253
18366013[D110b (KFZ11)];62622E;8.693761;50.129627
18179004[D20a (Video)];62914S;8.692429;50.106895
18179004[D20a (Video)];629141;8.691964;50.10697
18179004[D20a (Video)];629142;8.690846;50.107086
18179004[D20a (Video)];629143;8.689135;50.107243
18179004[D20a (Video)];62914E;8.687866;50.107258
18828001[D1 (KFZ1)];106614S;8.688062;50.11029
18828001[D1 (KFZ1)];1066141;8.68808;50.110413
18828001[D1 (KFZ1)];1066142;8.688163;50.110874
18828001[D1 (KFZ1)];106614E;8.6882;50.111404
18179005[D30 (Video)];61785S;8.687761;50.1096
18179005[D30 (Video)];617851;8.687731;50.1094
18179005[D30 (Video)];617852;8.687731;50.109375
18179005[D30 (Video)];617853;8.687732;50.109356
18179005[D30 (Video)];617854;8.687736;50.109238
18179005[D30 (Video)];617855;8.687769;50.10813
18179005[D30 (Video)];617856;8.687776;50.107903
18179005[D30 (Video)];617857;8.687786;50.107544
18179005[D30 (Video)];617858;8.687789;50.10747
18179005[D30 (Video)];617859;8.687793;50.107334
18179005[D30 (Video)];61785E;8.687684;50.107235
18366012[D110a (KFZ11)];62622S;8.694487;50.131237
18366012[D110a (KFZ11)];626221;8.694319;50.130882
18366012[D110a (KFZ11)];626222;8.694029;50.130253
18366012[D110a (KFZ11)];62622E;8.693761;50.129627
17388004[DET 4 (4)];60745S;8.638801;50.089447
17388004[DET 4 (4)];607451;8.638549;50.089344
17388004[DET 4 (4)];607452;8.63822;50.089214
17388004[DET 4 (4)];607453;8.638064;50.08917
17388004[DET 4 (4)];607454;8.637404;50.08898
17388004[DET 4 (4)];60745E;8.636245;50.088818
17375027[D3];105705S;8.669736;50.098248
17375027[D3];105705E;8.670246;50.097824
18350014[D14 (KFZ3)];62088S;8.676456;50.116302
18350014[D14 (KFZ3)];620881;8.676513;50.116318
18350014[D14 (KFZ3)];62088E;8.678309;50.116726
14029002[D10b (KFZ1)];74416S;8.686295;50.120007
14029002[D10b (KFZ1)];744161;8.686052;50.119915
14029002[D10b (KFZ1)];744162;8.685271;50.11956
14029002[D10b (KFZ1)];74416E;8.685043;50.119457
18350021[D21 (KFZ5)];109569S;8.679092;50.11756
18350021[D21 (KFZ5)];109569E;8.679111;50.11731
17353003[D3 (1)];60050S;8.654272;50.0768
17353003[D3 (1)];600501;8.654379;50.076973
17353003[D3 (1)];600502;8.654643;50.077164
17353003[D3 (1)];600503;8.655102;50.077427
17353003[D3 (1)];60050E;8.6552;50.07747
15429015[D15];105191S;8.651735;50.113293
15429015[D15];1051911;8.652171;50.113117
15429015[D15];1051912;8.652556;50.11295
15429015[D15];105191E;8.65415;50.112236
18350013[D13 (KFZ3)];62088S;8.676456;50.116302
18350013[D13 (KFZ3)];620881;8.676513;50.116318
18350013[D13 (KFZ3)];62088E;8.678309;50.116726
18350022[D22 (KFZ10)];34190S;8.679865;50.11666
18350022[D22 (KFZ10)];341901;8.681037;50.11635
18350022[D22 (KFZ10)];34190E;8.681819;50.116337
15424003[D3];105180S;8.651177;50.11425
15424003[D3];105180E;8.650874;50.113968
18300002[D2 (KFZ1)];61966S;8.674921;50.124935
18300002[D2 (KFZ1)];61966E;8.675245;50.12415
15429016[D16];105191S;8.651735;50.113293
15429016[D16];1051911;8.652171;50.113117
15429016[D16];1051912;8.652556;50.11295
15429016[D16];105191E;8.65415;50.112236
15427015[D15];105263S;8.653036;50.11397
15427015[D15];1052631;8.652922;50.114132
15427015[D15];1052632;8.652768;50.114353
15427015[D15];1052633;8.652703;50.114487
15427015[D15];1052634;8.6525955;50.11473
15427015[D15];1052635;8.652506;50.11497
15427015[D15];1052636;8.652441;50.115158
15427015[D15];1052637;8.65244;50.11548
15427015[D15];105263E;8.652463;50.115643
18350007[D7 (KFZ9)];110226S;8.679865;50.11666
18350007[D7 (KFZ9)];110226E;8.679901;50.117027
18384012[D50a (KFZ5)];106664S;8.688586;50.118362
18384012[D50a (KFZ5)];1066641;8.688408;50.118206
18384012[D50a (KFZ5)];1066642;8.688295;50.118053
18384012[D50a (KFZ5)];106664E;8.688156;50.117825
18350011[D11 (KFZ8)];110228S;8.679104;50.116886
18350011[D11 (KFZ8)];110228E;8.679901;50.117027
18828005[D5 (KFZ3)];106623S;8.687943;50.1125
18828005[D5 (KFZ3)];1066231;8.688011;50.112347
18828005[D5 (KFZ3)];1066232;8.688046;50.11222
18828005[D5 (KFZ3)];1066233;8.688047;50.1122
18828005[D5 (KFZ3)];106623E;8.688035;50.111404
18369024[D110b (KFZ11)];106346S;8.698792;50.14095
18369024[D110b (KFZ11)];1063461;8.698652;50.140755
18369024[D110b (KFZ11)];1063462;8.698596;50.140568
18369024[D110b (KFZ11)];1063463;8.698587;50.14038
18369024[D110b (KFZ11)];1063464;8.698531;50.140064
18369024[D110b (KFZ11)];106346E;8.6980295;50.13902
18864007[D40b (KFZ3)];61042S;8.687633;50.11526
18864007[D40b (KFZ3)];610421;8.6877165;50.11472
18864007[D40b (KFZ3)];610422;8.687863;50.112705
18864007[D40b (KFZ3)];61042E;8.687889;50.112595
18350016[D16 (KFZ3)];62088S;8.676456;50.116302
18350016[D16 (KFZ3)];620881;8.676513;50.116318
18350016[D16 (KFZ3)];62088E;8.678309;50.116726
18384009[D30a (KFZ3)];73034S;8.686855;50.118332
18384009[D30a (KFZ3)];73034E;8.687624;50.11798
18300003[D3 (KFZ2)];61959S;8.67571;50.123035
18300003[D3 (KFZ2)];619591;8.675603;50.123367
18300003[D3 (KFZ2)];619592;8.675305;50.12401
18300003[D3 (KFZ2)];61959E;8.675245;50.12415
15427014[D14];105263S;8.653036;50.11397
15427014[D14];1052631;8.652922;50.114132
15427014[D14];1052632;8.652768;50.114353
15427014[D14];1052633;8.652703;50.114487
15427014[D14];1052634;8.6525955;50.11473
15427014[D14];1052635;8.652506;50.11497
15427014[D14];1052636;8.652441;50.115158
15427014[D14];1052637;8.65244;50.11548
15427014[D14];105263E;8.652463;50.115643
15427006[D6];105190S;8.651735;50.113293
15427006[D6];1051901;8.652246;50.11325
15427006[D6];1051902;8.652531;50.113228
15427006[D6];1051903;8.652714;50.11323
15427006[D6];1051904;8.652818;50.113247
15427006[D6];1051905;8.652945;50.113285
15427006[D6];1051906;8.653095;50.11339
15427006[D6];1051907;8.653189;50.113487
15427006[D6];1051908;8.653209;50.11354
15427006[D6];1051909;8.653229;50.113617
15427006[D6];10519010;8.653233;50.113697
15427006[D6];105190E;8.6532135;50.113785
17353002[D2 (1)];60050S;8.654272;50.0768
17353002[D2 (1)];600501;8.654379;50.076973
17353002[D2 (1)];600502;8.654643;50.077164
17353002[D2 (1)];600503;8.655102;50.077427
17353002[D2 (1)];60050E;8.6552;50.07747
18458006[D6 (KFZ4)];109543S;8.683504;50.104702
18458006[D6 (KFZ4)];109543E;8.683333;50.104656
15430005[D4];105196S;8.656629;50.109695
15430005[D4];1051961;8.656655;50.109856
15430005[D4];105196E;8.657158;50.110893
18349016[D16 (3)];107424S;8.680169;50.118202
18349016[D16 (3)];1074241;8.680008;50.118095
18349016[D16 (3)];1074242;8.679845;50.118042
18349016[D16 (3)];107424E;8.679616;50.118
18890012[D7b (KFZ7)];106311S;8.693761;50.129627
18890012[D7b (KFZ7)];106311E;8.693086;50.12918
15427010[D10];105263S;8.653036;50.11397
15427010[D10];1052631;8.652922;50.114132
15427010[D10];1052632;8.652768;50.114353
15427010[D10];1052633;8.652703;50.114487
15427010[D10];1052634;8.6525955;50.11473
15427010[D10];1052635;8.652506;50.11497
15427010[D10];1052636;8.652441;50.115158
15427010[D10];1052637;8.65244;50.11548
15427010[D10];105263E;8.652463;50.115643
15427011[D11];105263S;8.653036;50.11397
15427011[D11];1052631;8.652922;50.114132
15427011[D11];1052632;8.652768;50.114353
15427011[D11];1052633;8.652703;50.114487
15427011[D11];1052634;8.6525955;50.11473
15427011[D11];1052635;8.652506;50.11497
15427011[D11];1052636;8.652441;50.115158
15427011[D11];1052637;8.65244;50.11548
15427011[D11];105263E;8.652463;50.115643
17375034[D10];109525S;8.669788;50.096725
17375034[D10];1095251;8.669879;50.096733
17375034[D10];109525E;8.670335;50.097073
483492759[A661/7FN-1];62601S;8.704626;50.14443
483492759[A661/7FN-1];626011;8.704409;50.144882
483492759[A661/7FN-1];626012;8.704182;50.14542
483492759[A661/7FN-1];626013;8.704067;50.145725
483492759[A661/7FN-1];626014;8.7039385;50.14615
483492759[A661/7FN-1];626015;8.703881;50.146416
483492759[A661/7FN-1];626016;8.703823;50.146732
483492759[A661/7FN-1];626017;8.703807;50.14709
483492759[A661/7FN-1];626018;8.703833;50.147556
483492759[A661/7FN-1];626019;8.703832;50.14763
483492759[A661/7FN-1];6260110;8.703845;50.147755
483492759[A661/7FN-1];6260111;8.703858;50.147846
483492759[A661/7FN-1];6260112;8.703886;50.147926
483492759[A661/7FN-1];6260113;8.703968;50.148243
483492759[A661/7FN-1];6260114;8.704009;50.148384
483492759[A661/7FN-1];6260115;8.70405;50.148495
483492759[A661/7FN-1];6260116;8.704064;50.14855
483492759[A661/7FN-1];6260117;8.704216;50.14888
483492759[A661/7FN-1];62601E;8.704327;50.149097
15427012[D12];105263S;8.653036;50.11397
15427012[D12];1052631;8.652922;50.114132
15427012[D12];1052632;8.652768;50.114353
15427012[D12];1052633;8.652703;50.114487
15427012[D12];1052634;8.6525955;50.11473
15427012[D12];1052635;8.652506;50.11497
15427012[D12];1052636;8.652441;50.115158
15427012[D12];1052637;8.65244;50.11548
15427012[D12];105263E;8.652463;50.115643
17375033[D9];109525S;8.669788;50.096725
17375033[D9];1095251;8.669879;50.096733
17375033[D9];109525E;8.670335;50.097073
15427013[D13];105263S;8.653036;50.11397
15427013[D13];1052631;8.652922;50.114132
15427013[D13];1052632;8.652768;50.114353
15427013[D13];1052633;8.652703;50.114487
15427013[D13];1052634;8.6525955;50.11473
15427013[D13];1052635;8.652506;50.11497
15427013[D13];1052636;8.652441;50.115158
15427013[D13];1052637;8.65244;50.11548
15427013[D13];105263E;8.652463;50.115643
15429014[D14];105191S;8.651735;50.113293
15429014[D14];1051911;8.652171;50.113117
15429014[D14];1051912;8.652556;50.11295
15429014[D14];105191E;8.65415;50.112236
17397002[D2];66561S;8.647731;50.086945
17397002[D2];66561E;8.646624;50.08679
483492762[A661/7FS-2];62593S;8.706193;50.15507
483492762[A661/7FS-2];625931;8.706207;50.154972
483492762[A661/7FS-2];625932;8.706236;50.154865
483492762[A661/7FS-2];625933;8.706337;50.154297
483492762[A661/7FS-2];625934;8.706354;50.15392
483492762[A661/7FS-2];625935;8.706343;50.153435
483492762[A661/7FS-2];625936;8.70622;50.153023
483492762[A661/7FS-2];625937;8.70604;50.152527
483492762[A661/7FS-2];625938;8.705916;50.152203
483492762[A661/7FS-2];625939;8.7056265;50.15162
483492762[A661/7FS-2];6259310;8.705419;50.151257
483492762[A661/7FS-2];6259311;8.705128;50.150806
483492762[A661/7FS-2];6259312;8.70485;50.150375
483492762[A661/7FS-2];6259313;8.704823;50.150322
483492762[A661/7FS-2];6259314;8.70467;50.150097
483492762[A661/7FS-2];6259315;8.704517;50.14986
483492762[A661/7FS-2];6259316;8.704254;50.14942
483492762[A661/7FS-2];6259317;8.704199;50.14931
483492762[A661/7FS-2];6259318;8.704158;50.14925
483492762[A661/7FS-2];6259319;8.703992;50.148926
483492762[A661/7FS-2];6259320;8.70384;50.148582
483492762[A661/7FS-2];6259321;8.703744;50.14827
483492762[A661/7FS-2];6259322;8.703561;50.14719
483492762[A661/7FS-2];62593E;8.703679;50.146473
18346001[D1 (KFZ1)];74311S;8.6830845;50.107174
18346001[D1 (KFZ1)];743111;8.683079;50.10717
18346001[D1 (KFZ1)];743112;8.68254;50.107063
18346001[D1 (KFZ1)];74311E;8.681968;50.106953
18940002[D2 (KFZ2)];60774S;8.677813;50.105404
18940002[D2 (KFZ2)];607741;8.676181;50.104744
18940002[D2 (KFZ2)];607742;8.675596;50.104507
18940002[D2 (KFZ2)];60774E;8.674343;50.10406
18346002[D2 (KFZ1)];74311S;8.6830845;50.107174
18346002[D2 (KFZ1)];743111;8.683079;50.10717
18346002[D2 (KFZ1)];743112;8.68254;50.107063
18346002[D2 (KFZ1)];74311E;8.681968;50.106953
18940001[D1 (KFZ1)];61355S;8.672883;50.103138
18940001[D1 (KFZ1)];613551;8.673575;50.103554
18940001[D1 (KFZ1)];61355E;8.673987;50.103806
15442004[D1];106158S;8.664903;50.10303
15442004[D1];1061581;8.664858;50.103123
15442004[D1];106158E;8.664929;50.103653
19002006[D6 (KFZ4)];60046S;8.681968;50.106953
19002006[D6 (KFZ4)];600461;8.681497;50.10685
19002006[D6 (KFZ4)];600462;8.681239;50.10678
19002006[D6 (KFZ4)];600463;8.680397;50.106483
19002006[D6 (KFZ4)];60046E;8.677813;50.105404
15442007[D4];106158S;8.664903;50.10303
15442007[D4];1061581;8.664858;50.103123
15442007[D4];106158E;8.664929;50.103653
19002002[D2 (KFZ1)];61350S;8.678748;50.10434
19002002[D2 (KFZ1)];613501;8.677813;50.105404
19002002[D2 (KFZ1)];61350E;8.677813;50.105404
19002001[D1 (KFZ1)];61350S;8.678748;50.10434
19002001[D1 (KFZ1)];613501;8.677813;50.105404
19002001[D1 (KFZ1)];61350E;8.677813;50.105404
18885002[D2 (KFZ1)];62685S;8.669794;50.131664
18885002[D2 (KFZ1)];626851;8.668597;50.131603
18885002[D2 (KFZ1)];62685E;8.66846;50.131573
17386019[gs19];109778S;8.64284;50.091274
17386019[gs19];1097781;8.642425;50.091698
17386019[gs19];109778E;8.642133;50.09194
19002007[D7 (KFZ4)];60046S;8.681968;50.106953
19002007[D7 (KFZ4)];600461;8.681497;50.10685
19002007[D7 (KFZ4)];600462;8.681239;50.10678
19002007[D7 (KFZ4)];600463;8.680397;50.106483
19002007[D7 (KFZ4)];60046E;8.677813;50.105404
18349017[D17 (3)];107424S;8.680169;50.118202
18349017[D17 (3)];1074241;8.680008;50.118095
18349017[D17 (3)];1074242;8.679845;50.118042
18349017[D17 (3)];107424E;8.679616;50.118
19002003[D3 (KFZ2)];60775S;8.674343;50.10406
19002003[D3 (KFZ2)];607751;8.675596;50.104507
19002003[D3 (KFZ2)];607752;8.676181;50.104744
19002003[D3 (KFZ2)];60775E;8.677813;50.105404
18948002[D2 (KFZ4)];61354S;8.674343;50.10406
18948002[D2 (KFZ4)];613541;8.67415;50.10399
18948002[D2 (KFZ4)];613542;8.673951;50.103848
18948002[D2 (KFZ4)];613543;8.673834;50.10378
18948002[D2 (KFZ4)];613544;8.673519;50.103573
18948002[D2 (KFZ4)];61354E;8.672755;50.10314
18864008[D4a (KFZ4)];106622S;8.6882;50.111404
18864008[D4a (KFZ4)];1066221;8.688208;50.11155
18864008[D4a (KFZ4)];1066222;8.68821;50.111897
18864008[D4a (KFZ4)];1066223;8.6882;50.112144
18864008[D4a (KFZ4)];106622E;8.688141;50.11251
17382008[D8 (3)];45408S;8.662285;50.102932
17382008[D8 (3)];454081;8.66296;50.10324
17382008[D8 (3)];45408E;8.663429;50.103226
18349014[D14 (3)];107424S;8.680169;50.118202
18349014[D14 (3)];1074241;8.680008;50.118095
18349014[D14 (3)];1074242;8.679845;50.118042
18349014[D14 (3)];107424E;8.679616;50.118
15442005[D2];106158S;8.664903;50.10303
15442005[D2];1061581;8.664858;50.103123
15442005[D2];106158E;8.664929;50.103653
17375029[D5];41772S;8.671662;50.0984
17375029[D5];417721;8.671292;50.098106
17375029[D5];417722;8.670764;50.097736
17375029[D5];41772E;8.670305;50.097374
18302001[D1 (KFZ1)];61936S;8.672907;50.128098
18302001[D1 (KFZ1)];619361;8.673307;50.127243
18302001[D1 (KFZ1)];619362;8.673632;50.12675
18302001[D1 (KFZ1)];61936E;8.673755;50.126705
18886005[D5];42138S;8.675849;50.133938
18886005[D5];42138E;8.676454;50.132183
15442006[D3];106158S;8.664903;50.10303
15442006[D3];1061581;8.664858;50.103123
15442006[D3];106158E;8.664929;50.103653
18886004[D4];60768S;8.672299;50.131626
18886004[D4];607681;8.6724415;50.131615
18886004[D4];607682;8.673067;50.131676
18886004[D4];607683;8.674455;50.131863
18886004[D4];607684;8.674753;50.1319
18886004[D4];607685;8.675007;50.13194
18886004[D4];607686;8.675577;50.13202
18886004[D4];607687;8.675867;50.132053
18886004[D4];607688;8.676401;50.132103
18886004[D4];607689;8.676806;50.132133
18886004[D4];6076810;8.678358;50.13214
18886004[D4];6076811;8.679616;50.132145
18886004[D4];6076812;8.680831;50.132137
18886004[D4];6076813;8.681415;50.1321
18886004[D4];6076814;8.681903;50.13203
18886004[D4];6076815;8.682591;50.131893
18886004[D4];6076816;8.682872;50.131847
18886004[D4];6076817;8.683276;50.13176
18886004[D4];60768E;8.683887;50.131626
18887016[D40c (KFZ4)];107661S;8.683909;50.135292
18887016[D40c (KFZ4)];1076611;8.683861;50.135094
18887016[D40c (KFZ4)];1076612;8.68385;50.134785
18887016[D40c (KFZ4)];1076613;8.683883;50.134426
18887016[D40c (KFZ4)];1076614;8.683906;50.134186
18887016[D40c (KFZ4)];1076615;8.684003;50.132847
18887016[D40c (KFZ4)];1076616;8.683998;50.13238
18887016[D40c (KFZ4)];107661E;8.683886;50.131706
15442008[D5];106158S;8.664903;50.10303
15442008[D5];1061581;8.664858;50.103123
15442008[D5];106158E;8.664929;50.103653
18349015[D15 (3)];107424S;8.680169;50.118202
18349015[D15 (3)];1074241;8.680008;50.118095
18349015[D15 (3)];1074242;8.679845;50.118042
18349015[D15 (3)];107424E;8.679616;50.118
18885001[D1 (KFZ1)];62685S;8.669794;50.131664
18885001[D1 (KFZ1)];626851;8.668597;50.131603
18885001[D1 (KFZ1)];62685E;8.66846;50.131573
