point_id;road_id
417681;18367010[D30c (KFZ3)]
417682;18367010[D30c (KFZ3)]
41768E;18367010[D30c (KFZ3)]
61868S;18361004[D20b (KFZ2)]
618681;18361004[D20b (KFZ2)]
618682;18361004[D20b (KFZ2)]
618683;18361004[D20b (KFZ2)]
618684;18361004[D20b (KFZ2)]
61868E;18361004[D20b (KFZ2)]
59251S;483492757[A648/5FKO]
592511;483492757[A648/5FKO]
592512;483492757[A648/5FKO]
592513;483492757[A648/5FKO]
592514;483492757[A648/5FKO]
592515;483492757[A648/5FKO]
592516;483492757[A648/5FKO]
592517;483492757[A648/5FKO]
592518;483492757[A648/5FKO]
592519;483492757[A648/5FKO]
5925110;483492757[A648/5FKO]
5925111;483492757[A648/5FKO]
5925112;483492757[A648/5FKO]
5925113;483492757[A648/5FKO]
5925114;483492757[A648/5FKO]
5925115;483492757[A648/5FKO]
59251E;483492757[A648/5FKO]
59251S;483492758[A5/Q66BGS]
592511;483492758[A5/Q66BGS]
592512;483492758[A5/Q66BGS]
592513;483492758[A5/Q66BGS]
592514;483492758[A5/Q66BGS]
592515;483492758[A5/Q66BGS]
592516;483492758[A5/Q66BGS]
592517;483492758[A5/Q66BGS]
592518;483492758[A5/Q66BGS]
592519;483492758[A5/Q66BGS]
5925110;483492758[A5/Q66BGS]
5925111;483492758[A5/Q66BGS]
5925112;483492758[A5/Q66BGS]
5925113;483492758[A5/Q66BGS]
5925114;483492758[A5/Q66BGS]
5925115;483492758[A5/Q66BGS]
59251E;483492758[A5/Q66BGS]
62623S;18367001[D10a (KFZ1)]
626231;18367001[D10a (KFZ1)]
626232;18367001[D10a (KFZ1)]
62623E;18367001[D10a (KFZ1)]
109597S;18890010[D40b (KFZ4)]
109597E;18890010[D40b (KFZ4)]
105709S;17375035[D11]
105709E;17375035[D11]
60042S;17368006[D6]
600421;17368006[D6]
600422;17368006[D6]
600423;17368006[D6]
600424;17368006[D6]
600425;17368006[D6]
600426;17368006[D6]
600427;17368006[D6]
600428;17368006[D6]
600429;17368006[D6]
6004210;17368006[D6]
60042E;17368006[D6]
106648S;18384007[D3b (KFZ3)]
1066481;18384007[D3b (KFZ3)]
106648E;18384007[D3b (KFZ3)]
74511S;17368001[D1]
745111;17368001[D1]
74511E;17368001[D1]
60042S;17368003[D3]
600421;17368003[D3]
600422;17368003[D3]
600423;17368003[D3]
600424;17368003[D3]
600425;17368003[D3]
600426;17368003[D3]
600427;17368003[D3]
600428;17368003[D3]
600429;17368003[D3]
6004210;17368003[D3]
60042E;17368003[D3]
106335S;18366001[D10a (KFZ1)]
1063351;18366001[D10a (KFZ1)]
106335E;18366001[D10a (KFZ1)]
106311S;18890013[D70 (KFZ7)]
106311E;18890013[D70 (KFZ7)]
37954S;17392003[D3]
379541;17392003[D3]
37954E;17392003[D3]
43127S;483492754[A661/12OFN-1]
431271;483492754[A661/12OFN-1]
431272;483492754[A661/12OFN-1]
431273;483492754[A661/12OFN-1]
431274;483492754[A661/12OFN-1]
431275;483492754[A661/12OFN-1]
431276;483492754[A661/12OFN-1]
431277;483492754[A661/12OFN-1]
43127E;483492754[A661/12OFN-1]
108483S;18368007[D6 (KFZ6)]
1084831;18368007[D6 (KFZ6)]
108483E;18368007[D6 (KFZ6)]
60769S;18887009[D20c (KFZ2)]
607691;18887009[D20c (KFZ2)]
607692;18887009[D20c (KFZ2)]
607693;18887009[D20c (KFZ2)]
607694;18887009[D20c (KFZ2)]
607695;18887009[D20c (KFZ2)]
607696;18887009[D20c (KFZ2)]
607697;18887009[D20c (KFZ2)]
607698;18887009[D20c (KFZ2)]
607699;18887009[D20c (KFZ2)]
60769E;18887009[D20c (KFZ2)]
74196S;17368002[D2]
741961;17368002[D2]
741962;17368002[D2]
74196E;17368002[D2]
60042S;17368005[D5]
600421;17368005[D5]
600422;17368005[D5]
600423;17368005[D5]
600424;17368005[D5]
600425;17368005[D5]
600426;17368005[D5]
600427;17368005[D5]
600428;17368005[D5]
600429;17368005[D5]
6004210;17368005[D5]
60042E;17368005[D5]
60042S;17368004[D4]
600421;17368004[D4]
600422;17368004[D4]
600423;17368004[D4]
600424;17368004[D4]
600425;17368004[D4]
600426;17368004[D4]
600427;17368004[D4]
600428;17368004[D4]
600429;17368004[D4]
6004210;17368004[D4]
60042E;17368004[D4]
106317S;18890003[D10c (KFZ1)]
106317E;18890003[D10c (KFZ1)]
106346S;18369023[D110a (KFZ11)]
1063461;18369023[D110a (KFZ11)]
1063462;18369023[D110a (KFZ11)]
1063463;18369023[D110a (KFZ11)]
1063464;18369023[D110a (KFZ11)]
106346E;18369023[D110a (KFZ11)]
45355S;18864005[D20c (KFZ2)]
453551;18864005[D20c (KFZ2)]
453552;18864005[D20c (KFZ2)]
45355E;18864005[D20c (KFZ2)]
62628S;18368005[D3 (KFZ3)]
626281;18368005[D3 (KFZ3)]
626282;18368005[D3 (KFZ3)]
626283;18368005[D3 (KFZ3)]
626284;18368005[D3 (KFZ3)]
626285;18368005[D3 (KFZ3)]
626286;18368005[D3 (KFZ3)]
626287;18368005[D3 (KFZ3)]
626288;18368005[D3 (KFZ3)]
626289;18368005[D3 (KFZ3)]
6262810;18368005[D3 (KFZ3)]
6262811;18368005[D3 (KFZ3)]
6262812;18368005[D3 (KFZ3)]
6262813;18368005[D3 (KFZ3)]
6262814;18368005[D3 (KFZ3)]
6262815;18368005[D3 (KFZ3)]
6262816;18368005[D3 (KFZ3)]
6262817;18368005[D3 (KFZ3)]
6262818;18368005[D3 (KFZ3)]
6262819;18368005[D3 (KFZ3)]
6262820;18368005[D3 (KFZ3)]
6262821;18368005[D3 (KFZ3)]
6262822;18368005[D3 (KFZ3)]
6262823;18368005[D3 (KFZ3)]
6262824;18368005[D3 (KFZ3)]
6262825;18368005[D3 (KFZ3)]
6262826;18368005[D3 (KFZ3)]
6262827;18368005[D3 (KFZ3)]
6262828;18368005[D3 (KFZ3)]
6262829;18368005[D3 (KFZ3)]
6262830;18368005[D3 (KFZ3)]
6262831;18368005[D3 (KFZ3)]
6262832;18368005[D3 (KFZ3)]
6262833;18368005[D3 (KFZ3)]
6262834;18368005[D3 (KFZ3)]
6262835;18368005[D3 (KFZ3)]
6262836;18368005[D3 (KFZ3)]
6262837;18368005[D3 (KFZ3)]
6262838;18368005[D3 (KFZ3)]
6262839;18368005[D3 (KFZ3)]
6262840;18368005[D3 (KFZ3)]
6262841;18368005[D3 (KFZ3)]
6262842;18368005[D3 (KFZ3)]
6262843;18368005[D3 (KFZ3)]
6262844;18368005[D3 (KFZ3)]
62628E;18368005[D3 (KFZ3)]
105231S;15436017[D17]
1052311;15436017[D17]
1052312;15436017[D17]
1052313;15436017[D17]
1052314;15436017[D17]
105231E;15436017[D17]
62627S;18369001[D20a (KFZ2)]
626271;18369001[D20a (KFZ2)]
626272;18369001[D20a (KFZ2)]
626273;18369001[D20a (KFZ2)]
62627E;18369001[D20a (KFZ2)]
105231S;15436016[D16]
1052311;15436016[D16]
1052312;15436016[D16]
1052313;15436016[D16]
1052314;15436016[D16]
105231E;15436016[D16]
41772S;17375030[D6]
417721;17375030[D6]
417722;17375030[D6]
41772E;17375030[D6]
64139S;18369008[D40a (KFZ4)]
641391;18369008[D40a (KFZ4)]
641392;18369008[D40a (KFZ4)]
64139E;18369008[D40a (KFZ4)]
62914S;18179003[D20 (Video)]
629141;18179003[D20 (Video)]
629142;18179003[D20 (Video)]
629143;18179003[D20 (Video)]
62914E;18179003[D20 (Video)]
110235S;18890017[D140b (KFZ14)]
110235E;18890017[D140b (KFZ14)]
74665S;18371011[D41]
746651;18371011[D41]
746652;18371011[D41]
746653;18371011[D41]
74665E;18371011[D41]
108483S;18368003[D20a (KFZ2)]
1084831;18368003[D20a (KFZ2)]
108483E;18368003[D20a (KFZ2)]
106000S;17389006[gs6]
1060001;17389006[gs6]
1060002;17389006[gs6]
106000E;17389006[gs6]
61280S;19078015[gs15]
612801;19078015[gs15]
61280E;19078015[gs15]
106000S;17389007[gs7]
1060001;17389007[gs7]
1060002;17389007[gs7]
106000E;17389007[gs7]
61282S;19078012[gs12]
612821;19078012[gs12]
612822;19078012[gs12]
612823;19078012[gs12]
612824;19078012[gs12]
612825;19078012[gs12]
612826;19078012[gs12]
61282E;19078012[gs12]
69052S;17389004[gs4]
69052E;17389004[gs4]
61937S;18887012[D30a (VD30a)]
619371;18887012[D30a (VD30a)]
61937E;18887012[D30a (VD30a)]
106586S;18179007[D40 (Video)]
1065861;18179007[D40 (Video)]
1065862;18179007[D40 (Video)]
1065863;18179007[D40 (Video)]
106586E;18179007[D40 (Video)]
61279S;19078011[gs11]
612791;19078011[gs11]
61279E;19078011[gs11]
61282S;19078013[gs13]
612821;19078013[gs13]
612822;19078013[gs13]
612823;19078013[gs13]
612824;19078013[gs13]
612825;19078013[gs13]
612826;19078013[gs13]
61282E;19078013[gs13]
61279S;19078010[gs10]
612791;19078010[gs10]
61279E;19078010[gs10]
69052S;17389005[gs5]
69052E;17389005[gs5]
74314S;18179002[D10a (Video)]
743141;18179002[D10a (Video)]
743142;18179002[D10a (Video)]
743143;18179002[D10a (Video)]
743144;18179002[D10a (Video)]
743145;18179002[D10a (Video)]
743146;18179002[D10a (Video)]
743147;18179002[D10a (Video)]
743148;18179002[D10a (Video)]
74314E;18179002[D10a (Video)]
106295S;18888007[D7.1 (KFZ3)]
106295E;18888007[D7.1 (KFZ3)]
61042S;18864006[D40a (KFZ3)]
610421;18864006[D40a (KFZ3)]
610422;18864006[D40a (KFZ3)]
61042E;18864006[D40a (KFZ3)]
105262S;15425026[D2]
1052621;15425026[D2]
1052622;15425026[D2]
1052623;15425026[D2]
1052624;15425026[D2]
1052625;15425026[D2]
1052626;15425026[D2]
1052627;15425026[D2]
1052628;15425026[D2]
1052629;15425026[D2]
10526210;15425026[D2]
10526211;15425026[D2]
10526212;15425026[D2]
10526213;15425026[D2]
105262E;15425026[D2]
61937S;18887011[D30 (VD30)]
619371;18887011[D30 (VD30)]
61937E;18887011[D30 (VD30)]
74665S;18371002[D10b]
746651;18371002[D10b]
746652;18371002[D10b]
746653;18371002[D10b]
74665E;18371002[D10b]
34176S;18297006[D6 (2)]
341761;18297006[D6 (2)]
341762;18297006[D6 (2)]
34176E;18297006[D6 (2)]
61281S;19078014[gs14]
612811;19078014[gs14]
612812;19078014[gs14]
612813;19078014[gs14]
612814;19078014[gs14]
612815;19078014[gs14]
612816;19078014[gs14]
61281E;19078014[gs14]
64139S;18369009[D40b (KFZ4)]
641391;18369009[D40b (KFZ4)]
641392;18369009[D40b (KFZ4)]
64139E;18369009[D40b (KFZ4)]
74009S;18372001[D1 (KFZ1)]
740091;18372001[D1 (KFZ1)]
740092;18372001[D1 (KFZ1)]
740093;18372001[D1 (KFZ1)]
740094;18372001[D1 (KFZ1)]
740095;18372001[D1 (KFZ1)]
740096;18372001[D1 (KFZ1)]
74009E;18372001[D1 (KFZ1)]
106317S;18890001[D10a (KFZ1)]
106317E;18890001[D10a (KFZ1)]
105705S;17375028[D4]
105705E;17375028[D4]
105705S;17375025[D1]
105705E;17375025[D1]
105180S;15424004[D4]
105180E;15424004[D4]
62622S;18366013[D110b (KFZ11)]
626221;18366013[D110b (KFZ11)]
626222;18366013[D110b (KFZ11)]
62622E;18366013[D110b (KFZ11)]
62914S;18179004[D20a (Video)]
629141;18179004[D20a (Video)]
629142;18179004[D20a (Video)]
629143;18179004[D20a (Video)]
62914E;18179004[D20a (Video)]
106614S;18828001[D1 (KFZ1)]
1066141;18828001[D1 (KFZ1)]
1066142;18828001[D1 (KFZ1)]
106614E;18828001[D1 (KFZ1)]
61785S;18179005[D30 (Video)]
617851;18179005[D30 (Video)]
617852;18179005[D30 (Video)]
617853;18179005[D30 (Video)]
617854;18179005[D30 (Video)]
617855;18179005[D30 (Video)]
617856;18179005[D30 (Video)]
617857;18179005[D30 (Video)]
617858;18179005[D30 (Video)]
617859;18179005[D30 (Video)]
61785E;18179005[D30 (Video)]
62622S;18366012[D110a (KFZ11)]
626221;18366012[D110a (KFZ11)]
626222;18366012[D110a (KFZ11)]
62622E;18366012[D110a (KFZ11)]
60745S;17388004[DET 4 (4)]
607451;17388004[DET 4 (4)]
607452;17388004[DET 4 (4)]
607453;17388004[DET 4 (4)]
607454;17388004[DET 4 (4)]
60745E;17388004[DET 4 (4)]
105705S;17375027[D3]
105705E;17375027[D3]
62088S;18350014[D14 (KFZ3)]
620881;18350014[D14 (KFZ3)]
62088E;18350014[D14 (KFZ3)]
74416S;14029002[D10b (KFZ1)]
744161;14029002[D10b (KFZ1)]
744162;14029002[D10b (KFZ1)]
74416E;14029002[D10b (KFZ1)]
109569S;18350021[D21 (KFZ5)]
109569E;18350021[D21 (KFZ5)]
60050S;17353003[D3 (1)]
600501;17353003[D3 (1)]
600502;17353003[D3 (1)]
600503;17353003[D3 (1)]
60050E;17353003[D3 (1)]
105191S;15429015[D15]
1051911;15429015[D15]
1051912;15429015[D15]
105191E;15429015[D15]
62088S;18350013[D13 (KFZ3)]
620881;18350013[D13 (KFZ3)]
62088E;18350013[D13 (KFZ3)]
34190S;18350022[D22 (KFZ10)]
341901;18350022[D22 (KFZ10)]
34190E;18350022[D22 (KFZ10)]
105180S;15424003[D3]
105180E;15424003[D3]
61966S;18300002[D2 (KFZ1)]
61966E;18300002[D2 (KFZ1)]
105191S;15429016[D16]
1051911;15429016[D16]
1051912;15429016[D16]
105191E;15429016[D16]
105263S;15427015[D15]
1052631;15427015[D15]
1052632;15427015[D15]
1052633;15427015[D15]
1052634;15427015[D15]
1052635;15427015[D15]
1052636;15427015[D15]
1052637;15427015[D15]
105263E;15427015[D15]
110226S;18350007[D7 (KFZ9)]
110226E;18350007[D7 (KFZ9)]
106664S;18384012[D50a (KFZ5)]
1066641;18384012[D50a (KFZ5)]
1066642;18384012[D50a (KFZ5)]
106664E;18384012[D50a (KFZ5)]
110228S;18350011[D11 (KFZ8)]
110228E;18350011[D11 (KFZ8)]
106623S;18828005[D5 (KFZ3)]
1066231;18828005[D5 (KFZ3)]
1066232;18828005[D5 (KFZ3)]
1066233;18828005[D5 (KFZ3)]
106623E;18828005[D5 (KFZ3)]
106346S;18369024[D110b (KFZ11)]
1063461;18369024[D110b (KFZ11)]
1063462;18369024[D110b (KFZ11)]
1063463;18369024[D110b (KFZ11)]
1063464;18369024[D110b (KFZ11)]
106346E;18369024[D110b (KFZ11)]
61042S;18864007[D40b (KFZ3)]
610421;18864007[D40b (KFZ3)]
610422;18864007[D40b (KFZ3)]
61042E;18864007[D40b (KFZ3)]
62088S;18350016[D16 (KFZ3)]
620881;18350016[D16 (KFZ3)]
62088E;18350016[D16 (KFZ3)]
73034S;18384009[D30a (KFZ3)]
73034E;18384009[D30a (KFZ3)]
61959S;18300003[D3 (KFZ2)]
619591;18300003[D3 (KFZ2)]
619592;18300003[D3 (KFZ2)]
61959E;18300003[D3 (KFZ2)]
105263S;15427014[D14]
1052631;15427014[D14]
1052632;15427014[D14]
1052633;15427014[D14]
1052634;15427014[D14]
1052635;15427014[D14]
1052636;15427014[D14]
1052637;15427014[D14]
105263E;15427014[D14]
105190S;15427006[D6]
1051901;15427006[D6]
1051902;15427006[D6]
1051903;15427006[D6]
1051904;15427006[D6]
1051905;15427006[D6]
1051906;15427006[D6]
1051907;15427006[D6]
1051908;15427006[D6]
1051909;15427006[D6]
10519010;15427006[D6]
105190E;15427006[D6]
60050S;17353002[D2 (1)]
600501;17353002[D2 (1)]
600502;17353002[D2 (1)]
600503;17353002[D2 (1)]
60050E;17353002[D2 (1)]
109543S;18458006[D6 (KFZ4)]
109543E;18458006[D6 (KFZ4)]
105196S;15430005[D4]
1051961;15430005[D4]
105196E;15430005[D4]
107424S;18349016[D16 (3)]
1074241;18349016[D16 (3)]
1074242;18349016[D16 (3)]
107424E;18349016[D16 (3)]
106311S;18890012[D7b (KFZ7)]
106311E;18890012[D7b (KFZ7)]
105263S;15427010[D10]
1052631;15427010[D10]
1052632;15427010[D10]
1052633;15427010[D10]
1052634;15427010[D10]
1052635;15427010[D10]
1052636;15427010[D10]
1052637;15427010[D10]
105263E;15427010[D10]
105263S;15427011[D11]
1052631;15427011[D11]
1052632;15427011[D11]
1052633;15427011[D11]
1052634;15427011[D11]
1052635;15427011[D11]
1052636;15427011[D11]
1052637;15427011[D11]
105263E;15427011[D11]
109525S;17375034[D10]
1095251;17375034[D10]
109525E;17375034[D10]
62601S;483492759[A661/7FN-1]
626011;483492759[A661/7FN-1]
626012;483492759[A661/7FN-1]
626013;483492759[A661/7FN-1]
626014;483492759[A661/7FN-1]
626015;483492759[A661/7FN-1]
626016;483492759[A661/7FN-1]
626017;483492759[A661/7FN-1]
626018;483492759[A661/7FN-1]
626019;483492759[A661/7FN-1]
6260110;483492759[A661/7FN-1]
6260111;483492759[A661/7FN-1]
6260112;483492759[A661/7FN-1]
6260113;483492759[A661/7FN-1]
6260114;483492759[A661/7FN-1]
6260115;483492759[A661/7FN-1]
6260116;483492759[A661/7FN-1]
6260117;483492759[A661/7FN-1]
62601E;483492759[A661/7FN-1]
105263S;15427012[D12]
1052631;15427012[D12]
1052632;15427012[D12]
1052633;15427012[D12]
1052634;15427012[D12]
1052635;15427012[D12]
1052636;15427012[D12]
1052637;15427012[D12]
105263E;15427012[D12]
109525S;17375033[D9]
1095251;17375033[D9]
109525E;17375033[D9]
105263S;15427013[D13]
1052631;15427013[D13]
1052632;15427013[D13]
1052633;15427013[D13]
1052634;15427013[D13]
1052635;15427013[D13]
1052636;15427013[D13]
1052637;15427013[D13]
105263E;15427013[D13]
105191S;15429014[D14]
1051911;15429014[D14]
1051912;15429014[D14]
105191E;15429014[D14]
66561S;17397002[D2]
66561E;17397002[D2]
62593S;483492762[A661/7FS-2]
625931;483492762[A661/7FS-2]
625932;483492762[A661/7FS-2]
625933;483492762[A661/7FS-2]
625934;483492762[A661/7FS-2]
625935;483492762[A661/7FS-2]
625936;483492762[A661/7FS-2]
625937;483492762[A661/7FS-2]
625938;483492762[A661/7FS-2]
625939;483492762[A661/7FS-2]
6259310;483492762[A661/7FS-2]
6259311;483492762[A661/7FS-2]
6259312;483492762[A661/7FS-2]
6259313;483492762[A661/7FS-2]
6259314;483492762[A661/7FS-2]
6259315;483492762[A661/7FS-2]
6259316;483492762[A661/7FS-2]
6259317;483492762[A661/7FS-2]
6259318;483492762[A661/7FS-2]
6259319;483492762[A661/7FS-2]
6259320;483492762[A661/7FS-2]
6259321;483492762[A661/7FS-2]
6259322;483492762[A661/7FS-2]
62593E;483492762[A661/7FS-2]
74311S;18346001[D1 (KFZ1)]
743111;18346001[D1 (KFZ1)]
743112;18346001[D1 (KFZ1)]
74311E;18346001[D1 (KFZ1)]
60774S;18940002[D2 (KFZ2)]
607741;18940002[D2 (KFZ2)]
607742;18940002[D2 (KFZ2)]
60774E;18940002[D2 (KFZ2)]
74311S;18346002[D2 (KFZ1)]
743111;18346002[D2 (KFZ1)]
743112;18346002[D2 (KFZ1)]
74311E;18346002[D2 (KFZ1)]
61355S;18940001[D1 (KFZ1)]
613551;18940001[D1 (KFZ1)]
61355E;18940001[D1 (KFZ1)]
106158S;15442004[D1]
1061581;15442004[D1]
106158E;15442004[D1]
60046S;19002006[D6 (KFZ4)]
600461;19002006[D6 (KFZ4)]
600462;19002006[D6 (KFZ4)]
600463;19002006[D6 (KFZ4)]
60046E;19002006[D6 (KFZ4)]
106158S;15442007[D4]
1061581;15442007[D4]
106158E;15442007[D4]
61350S;19002002[D2 (KFZ1)]
613501;19002002[D2 (KFZ1)]
61350E;19002002[D2 (KFZ1)]
61350S;19002001[D1 (KFZ1)]
613501;19002001[D1 (KFZ1)]
61350E;19002001[D1 (KFZ1)]
62685S;18885002[D2 (KFZ1)]
626851;18885002[D2 (KFZ1)]
62685E;18885002[D2 (KFZ1)]
109778S;17386019[gs19]
1097781;17386019[gs19]
109778E;17386019[gs19]
60046S;19002007[D7 (KFZ4)]
600461;19002007[D7 (KFZ4)]
600462;19002007[D7 (KFZ4)]
600463;19002007[D7 (KFZ4)]
60046E;19002007[D7 (KFZ4)]
107424S;18349017[D17 (3)]
1074241;18349017[D17 (3)]
1074242;18349017[D17 (3)]
107424E;18349017[D17 (3)]
60775S;19002003[D3 (KFZ2)]
607751;19002003[D3 (KFZ2)]
607752;19002003[D3 (KFZ2)]
60775E;19002003[D3 (KFZ2)]
61354S;18948002[D2 (KFZ4)]
613541;18948002[D2 (KFZ4)]
613542;18948002[D2 (KFZ4)]
613543;18948002[D2 (KFZ4)]
613544;18948002[D2 (KFZ4)]
61354E;18948002[D2 (KFZ4)]
106622S;18864008[D4a (KFZ4)]
1066221;18864008[D4a (KFZ4)]
1066222;18864008[D4a (KFZ4)]
1066223;18864008[D4a (KFZ4)]
106622E;18864008[D4a (KFZ4)]
45408S;17382008[D8 (3)]
454081;17382008[D8 (3)]
45408E;17382008[D8 (3)]
107424S;18349014[D14 (3)]
1074241;18349014[D14 (3)]
1074242;18349014[D14 (3)]
107424E;18349014[D14 (3)]
106158S;15442005[D2]
1061581;15442005[D2]
106158E;15442005[D2]
41772S;17375029[D5]
417721;17375029[D5]
417722;17375029[D5]
41772E;17375029[D5]
61936S;18302001[D1 (KFZ1)]
619361;18302001[D1 (KFZ1)]
619362;18302001[D1 (KFZ1)]
61936E;18302001[D1 (KFZ1)]
42138S;18886005[D5]
42138E;18886005[D5]
106158S;15442006[D3]
1061581;15442006[D3]
106158E;15442006[D3]
60768S;18886004[D4]
607681;18886004[D4]
607682;18886004[D4]
607683;18886004[D4]
607684;18886004[D4]
607685;18886004[D4]
607686;18886004[D4]
607687;18886004[D4]
607688;18886004[D4]
607689;18886004[D4]
6076810;18886004[D4]
6076811;18886004[D4]
6076812;18886004[D4]
6076813;18886004[D4]
6076814;18886004[D4]
6076815;18886004[D4]
6076816;18886004[D4]
6076817;18886004[D4]
60768E;18886004[D4]
107661S;18887016[D40c (KFZ4)]
1076611;18887016[D40c (KFZ4)]
1076612;18887016[D40c (KFZ4)]
1076613;18887016[D40c (KFZ4)]
1076614;18887016[D40c (KFZ4)]
1076615;18887016[D40c (KFZ4)]
1076616;18887016[D40c (KFZ4)]
107661E;18887016[D40c (KFZ4)]
106158S;15442008[D5]
1061581;15442008[D5]
106158E;15442008[D5]
107424S;18349015[D15 (3)]
1074241;18349015[D15 (3)]
1074242;18349015[D15 (3)]
107424E;18349015[D15 (3)]
62685S;18885001[D1 (KFZ1)]
626851;18885001[D1 (KFZ1)]
62685E;18885001[D1 (KFZ1)]
74484S;18349019[D19 5.1.2]
74484E;18349019[D19 5.1.2]
74438S;18178004[D10b (Video)]
744381;18178004[D10b (Video)]
744382;18178004[D10b (Video)]
74438E;18178004[D10b (Video)]
60768S;18886003[D3]
607681;18886003[D3]
607682;18886003[D3]
607683;18886003[D3]
607684;18886003[D3]
607685;18886003[D3]
607686;18886003[D3]
607687;18886003[D3]
607688;18886003[D3]
607689;18886003[D3]
6076810;18886003[D3]
6076811;18886003[D3]
6076812;18886003[D3]
6076813;18886003[D3]
6076814;18886003[D3]
6076815;18886003[D3]
6076816;18886003[D3]
6076817;18886003[D3]
60768E;18886003[D3]
62593S;483492763[A661/7FS-3]
625931;483492763[A661/7FS-3]
625932;483492763[A661/7FS-3]
625933;483492763[A661/7FS-3]
625934;483492763[A661/7FS-3]
625935;483492763[A661/7FS-3]
625936;483492763[A661/7FS-3]
625937;483492763[A661/7FS-3]
625938;483492763[A661/7FS-3]
625939;483492763[A661/7FS-3]
6259310;483492763[A661/7FS-3]
6259311;483492763[A661/7FS-3]
6259312;483492763[A661/7FS-3]
6259313;483492763[A661/7FS-3]
6259314;483492763[A661/7FS-3]
6259315;483492763[A661/7FS-3]
6259316;483492763[A661/7FS-3]
6259317;483492763[A661/7FS-3]
6259318;483492763[A661/7FS-3]
6259319;483492763[A661/7FS-3]
6259320;483492763[A661/7FS-3]
6259321;483492763[A661/7FS-3]
6259322;483492763[A661/7FS-3]
62593E;483492763[A661/7FS-3]
109366S;18312009[D4]
1093661;18312009[D4]
109366E;18312009[D4]
109367S;18312008[D10]
1093671;18312008[D10]
109367E;18312008[D10]
61806S;18436007[D30]
618061;18436007[D30]
618062;18436007[D30]
618063;18436007[D30]
618064;18436007[D30]
61806E;18436007[D30]
60769S;18886002[D2]
607691;18886002[D2]
607692;18886002[D2]
607693;18886002[D2]
607694;18886002[D2]
607695;18886002[D2]
607696;18886002[D2]
607697;18886002[D2]
607698;18886002[D2]
607699;18886002[D2]
60769E;18886002[D2]
106592S;18457002[D2 (KFZ1)]
106592E;18457002[D2 (KFZ1)]
109366S;18312012[D3]
1093661;18312012[D3]
109366E;18312012[D3]
107661S;18887020[D80c (KFZ8)]
1076611;18887020[D80c (KFZ8)]
1076612;18887020[D80c (KFZ8)]
1076613;18887020[D80c (KFZ8)]
1076614;18887020[D80c (KFZ8)]
1076615;18887020[D80c (KFZ8)]
1076616;18887020[D80c (KFZ8)]
107661E;18887020[D80c (KFZ8)]
109224S;18312011[D6]
1092241;18312011[D6]
109224E;18312011[D6]
45355S;18864003[D20a (KFZ2)]
453551;18864003[D20a (KFZ2)]
453552;18864003[D20a (KFZ2)]
45355E;18864003[D20a (KFZ2)]
74442S;18885004[D4 (KFZ4)]
744421;18885004[D4 (KFZ4)]
744422;18885004[D4 (KFZ4)]
74442E;18885004[D4 (KFZ4)]
107661S;18887018[D80a (KFZ8)]
1076611;18887018[D80a (KFZ8)]
1076612;18887018[D80a (KFZ8)]
1076613;18887018[D80a (KFZ8)]
1076614;18887018[D80a (KFZ8)]
1076615;18887018[D80a (KFZ8)]
1076616;18887018[D80a (KFZ8)]
107661E;18887018[D80a (KFZ8)]
62601S;483492760[A661/7FN-2]
626011;483492760[A661/7FN-2]
626012;483492760[A661/7FN-2]
626013;483492760[A661/7FN-2]
626014;483492760[A661/7FN-2]
626015;483492760[A661/7FN-2]
626016;483492760[A661/7FN-2]
626017;483492760[A661/7FN-2]
626018;483492760[A661/7FN-2]
626019;483492760[A661/7FN-2]
6260110;483492760[A661/7FN-2]
6260111;483492760[A661/7FN-2]
6260112;483492760[A661/7FN-2]
6260113;483492760[A661/7FN-2]
6260114;483492760[A661/7FN-2]
6260115;483492760[A661/7FN-2]
6260116;483492760[A661/7FN-2]
6260117;483492760[A661/7FN-2]
62601E;483492760[A661/7FN-2]
60769S;18886001[D1]
607691;18886001[D1]
607692;18886001[D1]
607693;18886001[D1]
607694;18886001[D1]
607695;18886001[D1]
607696;18886001[D1]
607697;18886001[D1]
607698;18886001[D1]
607699;18886001[D1]
60769E;18886001[D1]
106295S;18888008[D7.2 (KFZ3)]
106295E;18888008[D7.2 (KFZ3)]
62593S;483492761[A661/7FS-1]
625931;483492761[A661/7FS-1]
625932;483492761[A661/7FS-1]
625933;483492761[A661/7FS-1]
625934;483492761[A661/7FS-1]
625935;483492761[A661/7FS-1]
625936;483492761[A661/7FS-1]
625937;483492761[A661/7FS-1]
625938;483492761[A661/7FS-1]
625939;483492761[A661/7FS-1]
6259310;483492761[A661/7FS-1]
6259311;483492761[A661/7FS-1]
6259312;483492761[A661/7FS-1]
6259313;483492761[A661/7FS-1]
6259314;483492761[A661/7FS-1]
6259315;483492761[A661/7FS-1]
6259316;483492761[A661/7FS-1]
6259317;483492761[A661/7FS-1]
6259318;483492761[A661/7FS-1]
6259319;483492761[A661/7FS-1]
6259320;483492761[A661/7FS-1]
6259321;483492761[A661/7FS-1]
6259322;483492761[A661/7FS-1]
62593E;483492761[A661/7FS-1]
105220S;15436015[D15]
1052201;15436015[D15]
1052202;15436015[D15]
1052203;15436015[D15]
1052204;15436015[D15]
1052205;15436015[D15]
1052206;15436015[D15]
1052207;15436015[D15]
105220E;15436015[D15]
74484S;18349018[D18 5.2.2]
