point_id;road;suburb;city_district;city;state_district;state;postcode;country
74678E;A 66;Hausen;Hausen;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
60494S;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604941;A 66;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
604942;A 66;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
604943;A 66;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
604944;Kollwitzstraße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604945;Kollwitzstraße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604946;Westring;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604947;Westring;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604948;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
604949;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
6049410;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
6049411;Ludwig-Landmann-Straße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
6049412;Ludwig-Landmann-Straße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
6049413;Ludwig-Landmann-Straße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
60494E;Ludwig-Landmann-Straße;;Praunheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
63968S;Orber Straße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
639681;Cassellastraße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
639682;Cassellastraße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
639683;Cassellastraße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
639684;Cassellastraße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
63968E;Cassellastraße;Fechenheim;Fechenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
57855S;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578551;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578552;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578553;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578554;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
578555;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
578556;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
578557;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
578558;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
578559;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785510;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785511;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785512;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
57855E;Ratsweg;;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
61909S;Wittelsbacherallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
619091;Wittelsbacherallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
619092;Wittelsbacherallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
619093;Wittelsbacherallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
61909E;Habsburgerallee;Ostend;Ostend;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
31105S;Glauburgstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
31105E;Spohrstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61830S;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
618301;Friedberger Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61830E;Glauburgstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
37990S;Melibocusstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37990E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41460S;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
414601;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
41460E;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
37745S;Sandhofstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377451;Sandhofstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37745E;Deutschordenstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
31400S;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
314001;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
314002;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
314003;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
314004;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
314005;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
314006;Scheffelstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
31400E;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
60985S;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609851;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609852;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609853;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609854;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609855;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609856;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609857;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609858;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
609859;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
6098510;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
6098511;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
6098512;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
6098513;A 661;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60433;Deutschland
6098514;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098515;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098516;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098517;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098518;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098519;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098520;L 3003;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098521;L 3003;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098522;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098523;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098524;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098525;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098526;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098527;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098528;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098529;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098530;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098531;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098532;L 3003;Eckenheim;Eckenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
6098533;L 3003;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
60985E;L 3003;;Dornbusch;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60435;Deutschland
105931S;Triftstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105931E;Triftstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
59253S;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592531;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592532;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592533;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592534;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592535;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592536;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592537;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592538;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
592539;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
5925310;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
5925311;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
5925312;A 5;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;65933;Deutschland
5925313;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925314;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925315;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925316;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925317;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925318;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925319;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925320;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925321;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925322;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
5925323;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
59253E;Am Römerhof;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
74059S;Rothschildallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
74059E;Rothschildallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
105743S;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057431;Rennbahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057432;Rennbahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105743E;Rennbahnstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41780S;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
417801;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
417802;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
417803;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
417804;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
417805;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
41780E;Mörfelder Landstraße;;Sachsenhausen Süd;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37779S;Schwarzwaldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377791;Schwarzwaldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37779E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106587S;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1065871;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1065872;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1065873;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1065874;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
106587E;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
33865S;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
33865E;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
73059S;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
730591;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
730592;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
730593;Fuchstanzstraße;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
730594;Fuchstanzstraße;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
730595;Seelenberger Straße;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60489;Deutschland
730596;Ludwig-Landmann-Straße;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
73059E;Ludwig-Landmann-Straße;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
74467S;Egenolffstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
744671;Friedberger Landstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
74467E;Glauburgstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
73470S;Wiesbadener Straße;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734701;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734702;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734703;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734704;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734705;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734706;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734707;A 648;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
734708;Ursinusstraße;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
73470E;Ursinusstraße;;Bockenheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60486;Deutschland
110257S;Rothschildallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
110257E;Rothschildallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
61875S;Vilbeler Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
618751;Vilbeler Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
618752;Vilbeler Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
61875E;Konrad-Adenauer-Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
57854S;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578541;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578542;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578543;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578544;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578545;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578546;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578547;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578548;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
578549;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785410;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785411;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785412;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785413;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785414;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785415;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785416;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785417;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785418;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785419;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785420;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785421;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785422;A 661;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60386;Deutschland
5785423;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785424;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
5785425;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
57854E;Ratsweg;Riederwald;Riederwald;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
106411S;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
106411E;Habsburgerallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60385;Deutschland
59246S;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
592461;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
59246E;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
57915S;Ludwig-Landmann-Straße;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
579151;Ludwig-Landmann-Straße;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
579152;Hausener Weg;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
579153;Hausener Weg;;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
579154;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
579155;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
57915E;A 66;Rödelheim;Rödelheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60488;Deutschland
61292S;Stuttgarter Straße;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
612921;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
612922;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
612923;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
61292E;Baseler Platz;Gutleutviertel;Gutleutviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
37105S;Paradiesgasse;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
371051;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
371052;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
371053;Elisabethenstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
371054;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
